,Filename,m_polymer,m_cat,coke_yield,P/C ratio,Tmax,T50
0,SR_TGA_0142_S04_V330P_ratio_02.txt,4.87319,2.608175,0.005178743287251211,1.8684290739693463,334.75,328.56
1,SR_TGA_0142_S04_V330P_ratio_03.txt,4.856524,2.031953,0.004296694508253221,2.390076935834638,337.63,331.44
2,SR_TGA_0142_S04_V330P_ratio_04.txt,4.662214,1.2809,0.0028771738062645853,3.639795456319775,351.65,344.96
3,SR_TGA_0142_S04_V330P_ratio_05.txt,4.378845999999999,0.428118,0.003736600921795375,10.228128693491046,370.85,362.33
