,Filename,m_polymer,m_cat,coke_yield,P/C ratio,Tmax,T50
0,SR_TGA_0144_L06_V330P_ratio_01.txt,4.598664000000001,8.555387,0.016176654784955,0.5375167715966561,345.46,340.28
1,SR_TGA_0144_L06_V330P_ratio_02.txt,5.07082,4.567227,0.008170276207792837,1.1102623101501197,353.96,348.78
2,SR_TGA_0144_L06_V330P_ratio_03.txt,4.715195,2.182326,0.004641165423699248,2.160628155463482,360.03,353.35
3,SR_TGA_0144_L06_V330P_ratio_04.txt,4.810893,1.057796,0.0030347796136808583,4.54803478175376,374.42,364.91
4,SR_TGA_0144_L06_V330P_ratio_05.txt,4.5077419999999995,0.513586,0.003975382796974638,8.776995478848722,405.67,390.49
