,Filename,m_polymer,m_cat,coke_yield,P/C ratio,Tmax,T50
0,SR_TGA_0141_P1-001-3_F04_20Cmin_ratio_01.txt,5.186098000000001,9.007354,0.022345894736273776,0.5757626490532072,382.62,372.58
1,SR_TGA_0141_P1-001-3_F04_20Cmin_ratio_02.txt,4.8436509999999995,4.681455,0.011364980672637276,1.034646493451288,387.14,379.78
2,SR_TGA_0141_P1-001-3_F04_20Cmin_ratio_03.txt,4.841924,2.199873,0.006324758505090122,2.2010016032743707,404.22,395.87
3,SR_TGA_0141_P1-001-3_F04_20Cmin_ratio_04.txt,4.638129,0.961555,0.00554361467738391,4.823571194575453,429.95,416.26
4,SR_TGA_0141_P1-001-3_F04_20Cmin_ratio_05.txt,4.828949,0.662808,0.005226188969898018,7.285592509444665,439.14,423.43
