,Filename,m_polymer,m_cat,coke_yield,P/C ratio,Tmax,T50
0,SR_TGA_0140_P1-001-3_L06_20Cmin_ratio_01.txt,5.064621000000001,8.316768,0.02014622614406892,0.6089650450752024,413.26,402.22
1,SR_TGA_0140_P1-001-3_L06_20Cmin_ratio_02.txt,4.868008000000001,4.249712,0.01105770573918538,1.1454912709378897,411.59,400.89
2,SR_TGA_0140_P1-001-3_L06_20Cmin_ratio_03.txt,4.9083190000000005,1.993064,0.006625486240808692,2.4627001440997383,412.04,402.01
3,SR_TGA_0140_P1-001-3_L06_20Cmin_ratio_04.txt,4.6595379999999995,1.066637,0.005634464189368131,4.368438372192226,425.98,414.29
4,SR_TGA_0140_P1-001-3_L06_20Cmin_ratio_05.txt,4.953035,0.79499,0.00529352205264045,6.230311073095259,435.08,421.05
