,Filename,m_polymer,m_cat,coke_yield,P/C ratio,Tmax,T50
0,TM_TGA_M03_crushed_ratio_01.txt,4.768549,1.012538,0.006223067016822123,4.709501273038642,423.55,416.2
1,TM_TGA_M03_crushed_ratio_02.txt,4.626137,0.382928,0.006722239311114223,12.080957777963482,440.11,429.1
2,TM_TGA_M03_crushed_ratio_03.txt,4.811164999999999,2.050889,0.0061962123518939875,2.3458924398151235,402.66,396.48
3,TM_TGA_M03_crushed_ratio_04.txt,3.783721999999999,8.364634,0.01970546461922942,0.4523475862781323,397.62,370.07
4,TM_TGA_M03_crushed_ratio_05.txt,4.767398000000001,4.289787,0.00803645930127933,1.1113367633404645,397.09,388.57
