,Filename,m_polymer,m_cat,coke_yield,P/C ratio,Tmax,T50
0,TM_TGA_H04_ratio_01.txt,4.668413000000001,4.174204,0.009222834397899237,1.1183959863964485,389.49,382.15
1,TM_TGA_H04_ratio_02.txt,4.5398559999999994,0.417854,0.007760158031444166,10.864694366931989,436.51,425.49
2,TM_TGA_H04_ratio_03.txt,4.6988330000000005,1.007694,0.007605718270898289,4.662956214882692,415.17,406.99
3,TM_TGA_H04_ratio_04.txt,4.583182000000001,2.018843,0.007435663693914007,2.2702022891329343,390.66,384.99
4,TM_TGA_H04_ratio_05.txt,4.9177029999999995,8.326897,0.015691878911759938,0.5905805007555635,391.14,385.13
