,Filename,m_polymer,m_cat,coke_yield,P/C ratio,Tmax,T50
0,TM_TGA_M02_ratio_01.txt,4.662654,2.525654,0.004940319397493389,1.8461174808584233,340.13,339.3
1,TM_TGA_M02_ratio_02.txt,4.640906,0.360842,0.007226175233887523,12.861324346944093,419.16,407.81
2,TM_TGA_M02_ratio_03.txt,4.605811,4.1552,0.007649032928185789,1.1084450808625337,335.64,336.3
3,TM_TGA_M02_ratio_04.txt,4.546563000000001,1.028426,0.006318179248808391,4.420894648715611,379.04,372.03
4,TM_TGA_M02_ratio_05.txt,4.869701000000001,8.455895,0.014177051116690903,0.5758942134451766,342.06,340.23
