,Filename,m_polymer,m_cat,coke_yield,P/C ratio,Tmax,T50
0,TM_F04_BM_P1001-3_TGA_after_calibration_01.txt,4.592803,0.942009,0.007139866438860984,4.875540467235451,407.03,398.7
1,TM_F04_BM_P1001-3_TGA_after_calibration_02.txt,4.6586229999999995,0.482082,0.006646169909005287,9.663548939806919,419.93,408.75
2,TM_F04_BM_P1001-3_TGA_after_calibration_03.txt,4.711164,4.409571,0.005277676599668361,1.068395088773942,345.03,346.03
3,TM_F04_BM_P1001-3_TGA_after_calibration_04.txt,4.688772,2.138288,0.006408287713712612,2.1927691686059125,362.99,361.66
4,TM_F04_BM_P1001-3_TGA_after_calibration_05.txt,4.7960899999999995,8.798715,0.010474574080136315,0.5450898227752575,344.96,345.96
