,Filename,m_polymer,m_cat,coke_yield,P/C ratio,Tmax,T50
0,TM_TGA_S01_ratio_01.txt,4.601983,0.800478,0.004342910436653058,5.749043696391405,334.02,337.68
1,TM_TGA_S01_ratio_02.txt,4.85903,0.390449,0.005542464236689213,12.44472389479804,385.21,377.23
2,TM_TGA_S01_ratio_03.txt,4.708895,1.998585,0.0040718682408505185,2.356114450974064,318.97,319.8
3,TM_TGA_S01_ratio_04.txt,4.707504999999999,4.019529,0.008016348362880106,1.1711583620867019,315.43,319.93
4,TM_TGA_S01_ratio_05.txt,4.837316,5.923229,0.011393715027093495,0.8166687460505073,321.04,322.86
